id,snapshot_date,snapshot_batch,source_table,recorded_at,security,total_bid,total_ask,diff_percent,ppl_dominance,total_bid_splits,total_ask_splits,top_bid_qty,top_bid_price,current_bid_price,created_at
6398,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",CHL.X0000,1307,3829,-192.96,-13.04,10,13,766,211,211,"2026-01-06 14:24:20"
6399,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",CARS.N0000,3875,11532,-197.6,0,14,14,500,776.25,789,"2026-01-06 14:24:20"
6400,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",HNBF.X0000,529220,1577733,-198.12,30.36,73,39,155400,7.4,7.6,"2026-01-06 14:24:20"
6401,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",MERC.N0000,49406,147600,-198.75,46.15,38,14,15743,37,37.4,"2026-01-06 14:24:20"
6402,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",TANG.N0000,4125,12447,-201.75,-3.45,14,15,1000,125.25,129,"2026-01-06 14:24:20"
6403,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",SHOT.N0000,74458,224876,-202.02,4,26,24,35000,20.3,21.8,"2026-01-06 14:24:20"
6404,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",MARA.N0000,601789,1824407,-203.16,6.25,51,45,231270,6.9,7,"2026-01-06 14:24:20"
6405,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",LLUB.N0000,85157,259793,-205.08,-28.09,32,57,5866,190,190,"2026-01-06 14:24:20"
6406,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",EMER.N0000,313702,986964,-214.62,-20.39,41,62,143823,11.6,11.6,"2026-01-06 14:24:20"
6407,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",ONAL.N0000,14286,45115,-215.8,-12.82,17,22,4000,39.2,42,"2026-01-06 14:24:20"
6408,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",MDL.N0000,197436,629144,-218.66,29.41,33,18,21420,21,22.1,"2026-01-06 14:24:20"
6409,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",UBF.N0000,3712401,12067660,-225.06,-23.66,142,230,1418753,2.9,3.2,"2026-01-06 14:24:20"
6410,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",SINS.N0000,57623,188270,-226.73,-8.2,28,33,22094,88.8,89.2,"2026-01-06 14:24:20"
6411,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",LALU.N0000,85572,280056,-227.28,-6.67,21,24,15000,48.6,49.9,"2026-01-06 14:24:20"
6412,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",VLL.X0000,29315,95949,-227.3,1.75,29,28,10011,19.9,19.9,"2026-01-06 14:24:20"
6413,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",AGST.X0000,8625,28444,-229.79,-7.14,13,15,3547,10.7,11.4,"2026-01-06 14:24:20"
6414,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",AAIC.N0000,53335,179418,-236.4,48.51,75,26,5170,73.1,74.3,"2026-01-06 14:24:20"
6415,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",ATL.N0000,212546,718685,-238.13,-33.33,15,30,25040,25.2,25.7,"2026-01-06 14:24:20"
6416,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",CITH.N0000,3561471,12226866,-243.31,-29.68,122,225,1118420,3.7,4,"2026-01-06 14:24:20"
6417,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",LGL.N0000,354865,1272275,-258.52,48,37,13,68451,77,77.2,"2026-01-06 14:24:20"
6418,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",HDFC.N0000,213998,768595,-259.16,-19.23,21,31,12010,60.5,61,"2026-01-06 14:24:20"
6419,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",MELS.N0000,28877,104951,-263.44,30.43,45,24,6848,176,176.75,"2026-01-06 14:24:20"
6420,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",KOTA.N0000,642604,2418635,-276.38,9.71,113,93,209894,9.1,9.9,"2026-01-06 14:24:20"
6421,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",PAP.N0000,300399,1137632,-278.71,-25,33,55,110500,24.9,25.7,"2026-01-06 14:24:20"
6422,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",ATLL.N0000,8980,34140,-280.18,18.75,19,13,4100,34.5,34.9,"2026-01-06 14:24:20"
6423,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",OFEQ.N0000,578,2304,-298.62,0,15,15,200,276,311,"2026-01-06 14:24:20"
6424,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",DPL.N0000,228169,915969,-301.44,66.67,80,16,20615,16.7,17.4,"2026-01-06 14:24:20"
6425,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",LGL.X0000,103314,422351,-308.8,-37.93,18,40,35000,61,62.9,"2026-01-06 14:24:20"
6426,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",MSL.N0000,761,3116,-309.46,-6.67,14,16,361,480.25,490.75,"2026-01-06 14:24:20"
6427,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",UAL.N0000,24078,100335,-316.71,8.7,25,21,3557,79,81,"2026-01-06 14:24:20"
6428,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",SHL.N0000,434736,1875273,-331.36,28.3,68,38,271410,5.5,5.7,"2026-01-06 14:24:20"
6429,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",HNBF.N0000,1135328,4915804,-332.99,15.79,121,88,335758,7.8,7.8,"2026-01-06 14:24:20"
6430,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",KVAL.N0000,8374,37458,-347.31,36.59,28,13,1403,92.3,92.4,"2026-01-06 14:24:20"
6431,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",KPHL.N0000,64597,289047,-347.46,-22.03,23,36,17438,10.9,11,"2026-01-06 14:24:20"
6432,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",CTC.N0000,2590,11627,-348.92,-1.96,25,26,530,1735,1735,"2026-01-06 14:24:20"
6433,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",TILE.N0000,35009,157319,-349.37,-2.13,23,24,7097,50.1,51.3,"2026-01-06 14:24:20"
6434,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",AGST.N0000,458722,2075637,-352.48,-19.08,70,103,114539,8.5,9.2,"2026-01-06 14:24:20"
6435,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",BERU.N0000,1086528,4951939,-355.76,-39.32,71,163,541569,3.7,3.8,"2026-01-06 14:24:20"
6436,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",RWSL.N0000,245517,1132429,-361.24,11.54,29,23,65320,24.6,25,"2026-01-06 14:24:20"
6437,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",RHL.X0000,43187,204328,-373.12,-21.95,16,25,5020,38,40,"2026-01-06 14:24:20"
6438,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",LUMX.N0000,308626,1475422,-378.06,16.98,62,44,121038,6.5,6.6,"2026-01-06 14:24:20"
6439,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",AEL.N0000,183727,925071,-403.5,11.48,68,54,16963,77,77.3,"2026-01-06 14:24:20"
6440,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",AINS.N0000,5531,28141,-408.79,0,18,18,1292,35.5,35.5,"2026-01-06 14:24:20"
6441,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",RCL.N0000,314010,1620453,-416.05,-14.98,88,119,91908,48,48.4,"2026-01-06 14:24:20"
6442,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",BUKI.N0000,1135,5907,-420.44,14.29,16,12,526,1020,1032,"2026-01-06 14:24:20"
6443,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",GEST.N0000,4758,25262,-430.94,-14.29,15,20,1310,220,241,"2026-01-06 14:24:20"
6444,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",COLO.N0000,40249,221020,-449.13,0,18,18,9900,58.3,59,"2026-01-06 14:24:20"
6445,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",SHOT.X0000,38315,213351,-456.83,9.52,23,19,34204,14,14.2,"2026-01-06 14:24:20"
6446,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",HSIG.N0000,8367,46796,-459.29,3.03,17,16,3200,95,97.4,"2026-01-06 14:24:20"
6447,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",CSD.N0000,73584,416942,-466.62,36.11,49,23,18000,29.4,30.5,"2026-01-06 14:24:20"
6448,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",MGT.N0000,50426,290739,-476.57,6.67,32,28,15920,40.1,40.4,"2026-01-06 14:24:20"
6449,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",RICH.N0000,96617,562220,-481.91,-1.37,36,37,37358,42,42.8,"2026-01-06 14:24:20"
6450,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",KHC.N0000,62397,364246,-483.76,-5.26,27,30,20445,17.7,18.1,"2026-01-06 14:24:20"
6451,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",CARE.N0000,16457,98739,-499.98,-13.51,16,21,5500,56.5,57.5,"2026-01-06 14:24:20"
6452,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",CINS.N0000,307,1872,-509.77,25.93,17,10,135,3000,3125,"2026-01-06 14:24:20"
6453,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",SIRA.N0000,753959,4790847,-535.43,8.39,84,71,176257,36,36.1,"2026-01-06 14:24:20"
6454,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",AHPL.N0000,23185,149061,-542.92,-11.63,19,24,60068,58,59,"2026-01-06 14:24:20"
6455,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",LCEY.N0000,34662,228454,-559.09,16.67,21,15,1223,44,44.7,"2026-01-06 14:24:20"
6456,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",DIMO.N0000,1856,12376,-566.81,7.69,14,12,37,2100,2105,"2026-01-06 14:24:20"
6457,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",ALUM.N0000,293988,1987242,-575.96,-33.77,50,101,102387,21.5,21.6,"2026-01-06 14:24:20"
6458,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",CSLK.N0000,418192,2867568,-585.71,0,64,64,200200,14.4,14.9,"2026-01-06 14:24:20"
6459,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",MBSL.N0000,292999,2016353,-588.18,27.5,51,29,77610,11.2,11.5,"2026-01-06 14:24:20"
6460,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",UDPL.N0000,5375,37656,-600.58,-7.69,18,21,2050,155.75,161.5,"2026-01-06 14:24:20"
6461,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",CIND.N0000,14930,105036,-603.52,-40,15,35,11546,266,269.75,"2026-01-06 14:24:20"
6462,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",DOCK.N0000,113291,827037,-630.01,-19.35,25,37,4821,150,153,"2026-01-06 14:24:20"
6463,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",BRR.N0000,7669,56041,-630.75,2.86,18,17,2050,22,22.9,"2026-01-06 14:24:20"
6464,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",CFI.N0000,1396,10209,-631.3,-3.7,13,14,35,433,434,"2026-01-06 14:24:20"
6465,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",MHDL.N0000,143341,1053284,-634.81,-14.29,18,24,100100,5.2,6.4,"2026-01-06 14:24:20"
6466,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",HAYC.N0000,48004,352875,-635.09,-3.7,39,42,12187,115,115,"2026-01-06 14:24:20"
6467,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",LPRT.N0000,233,1754,-652.79,10.34,16,13,109,410,444,"2026-01-06 14:24:20"
6468,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",DIST.N0000,42498,325727,-666.45,21.05,46,30,7195,62.5,62.7,"2026-01-06 14:24:20"
6469,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",BOPL.N0000,4890,37502,-666.91,6.25,17,15,1910,75,78.4,"2026-01-06 14:24:20"
6470,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",COCO.X0000,15083,117506,-679.06,-6.67,14,16,11750,44,44,"2026-01-06 14:24:20"
6471,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",UBC.N0000,217302,1718753,-690.95,6,53,47,82864,14.5,14.8,"2026-01-06 14:24:20"
6472,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",APLA.N0000,10815,86245,-697.46,13.73,29,22,815,188.5,189.75,"2026-01-06 14:24:20"
6473,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",ASHO.N0000,550,4427,-704.91,-9.09,15,18,100,3876,3905,"2026-01-06 14:24:20"
6474,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",PEG.N0000,6929,55987,-708.01,-17.24,12,17,3000,41.5,45.5,"2026-01-06 14:24:20"
6475,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",STAF.N0000,33490,290164,-766.42,4,26,24,8601,59.7,59.8,"2026-01-06 14:24:20"
6476,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",PLR.N0000,299872,2601702,-767.6,-20.3,53,80,64105,34.3,34.7,"2026-01-06 14:24:20"
6477,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",BBH.N0000,12040,109271,-807.57,-10.53,17,21,7020,23,25,"2026-01-06 14:24:20"
6478,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",PARQ.N0000,42974,393236,-815.06,-6.45,29,33,8370,92.5,94,"2026-01-06 14:24:20"
6479,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",ECL.N0000,40226,371462,-823.44,-7.32,19,22,10027,16.1,17.2,"2026-01-06 14:24:20"
6480,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",BOGA.N0000,41485,399819,-863.77,13.33,34,26,13755,150,154,"2026-01-06 14:24:20"
6481,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",AGPL.N0000,52668,522393,-891.86,-10,27,33,27020,19.2,19.8,"2026-01-06 14:24:20"
6482,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",LVEN.N0000,8195,81523,-894.79,0,15,15,2984,69.8,70.2,"2026-01-06 14:24:20"
6483,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",MAL.N0000,2680,27811,-937.72,18.52,16,11,1000,55.5,56.9,"2026-01-06 14:24:20"
6484,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",CPRT.N0000,664,7309,-1000.75,6.25,17,15,357,630,652,"2026-01-06 14:24:20"
6485,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",RHL.N0000,17284,195712,-1032.33,0,18,18,6130,48,49,"2026-01-06 14:24:20"
6486,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",CTHR.N0000,536,6232,-1062.69,3.23,16,15,103,652,652,"2026-01-06 14:24:20"
6487,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",RIL.N0000,225388,2663806,-1081.88,-27.66,34,60,102015,34.5,34.9,"2026-01-06 14:24:20"
6488,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",REEF.N0000,379687,4509841,-1087.78,-30.23,60,112,127005,3.9,4.3,"2026-01-06 14:24:20"
6489,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",SMOT.N0000,177,2104,-1088.7,0,11,11,50,1603,1623.75,"2026-01-06 14:24:20"
6490,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",DIPD.N0000,83521,1011177,-1110.69,2.7,38,36,5215,64,64.2,"2026-01-06 14:24:20"
6491,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",SPEN.N0000,28004,345899,-1135.18,13.73,29,22,20905,155,157,"2026-01-06 14:24:20"
6492,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",CFLB.N0000,4957,66132,-1234.11,17.24,17,12,3000,76.5,79,"2026-01-06 14:24:20"
6493,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",TKYO.X0000,47294,666659,-1309.61,0,26,26,7950,95,95.8,"2026-01-06 14:24:20"
6494,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",SIL.N0000,169,2401,-1320.71,0,15,15,63,330,342,"2026-01-06 14:24:20"
6495,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",TRAN.N0000,5317,84028,-1480.36,11.11,20,16,2320,58,58.5,"2026-01-06 14:24:20"
6496,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",PKME.N0000,43717,716924,-1539.92,29.41,44,24,16158,155,155,"2026-01-06 14:24:20"
6497,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",SERV.N0000,141970,2505611,-1664.89,-21.13,28,43,49933,21,21.4,"2026-01-06 14:24:20"
6498,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",CDB.N0000,2050,37112,-1710.34,3.23,16,15,973,381,382.25,"2026-01-06 14:24:20"
6499,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",SOY.N0000,75,2080,-2673.33,-12,11,14,50,2120.25,2130,"2026-01-06 14:24:20"
6500,2026-01-06,03,bid_vs_ask_2026_01_06_03,"2026-01-06 14:24:21",CALF.N0000,1559,47430,-2942.33,-10.34,13,16,1021,93.5,94,"2026-01-06 14:24:20"
6501,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",SHAW.N0000,105575,4624,95.62,-21.43,11,17,95198,216,240,"2026-01-07 12:18:25"
6502,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",LION.N0000,5497,892,83.77,-7.69,12,14,5010,1675,1710,"2026-01-07 12:18:25"
6503,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",TPL.N0000,28423,4977,82.49,20,27,18,644,148,149.5,"2026-01-07 12:18:25"
6504,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",WIND.N0000,556775,107872,80.63,-10,18,22,485637,48.7,48.7,"2026-01-07 12:18:25"
6505,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",DFCC.N0000,277852,68280,75.43,-21.95,16,25,5500,156,159.75,"2026-01-07 12:18:25"
6506,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",NTB.N0000,205924,53204,74.16,-8.57,16,19,2064,311,312.5,"2026-01-07 12:18:25"
6507,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",TJL.N0000,282743,73726,73.92,85.34,177,14,58214,34,34.6,"2026-01-07 12:18:25"
6508,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",CWM.N0000,24258,7152,70.52,-5.88,16,18,13379,165,165.5,"2026-01-07 12:18:25"
6509,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",CHL.N0000,69332,20638,70.23,2.56,20,19,6002,282,302.25,"2026-01-07 12:18:25"
6510,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",ELPL.N0000,20161,6825,66.15,10.34,16,13,700,174,175,"2026-01-07 12:18:25"
6511,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",WATA.N0000,233274,90540,61.19,-6.12,46,52,43224,49,49,"2026-01-07 12:18:25"
6512,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",CHL.X0000,17299,7237,58.17,13.51,21,16,11196,225,240.25,"2026-01-07 12:18:25"
6513,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",NHL.N0000,531780,231344,56.5,23.6,55,34,104727,10.3,10.7,"2026-01-07 12:18:25"
6514,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",GHLL.N0000,432025,201912,53.26,22.81,35,22,178650,18.2,18.4,"2026-01-07 12:18:25"
6515,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",BREW.N0000,531,253,52.35,0,10,10,113,2530,2540,"2026-01-07 12:18:25"
6516,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",REXP.N0000,12077,6005,50.28,0,16,16,170,388,396,"2026-01-07 12:18:25"
6517,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",MASK.N0000,15811,7890,50.1,31.25,21,11,4751,80,81.6,"2026-01-07 12:18:25"
6518,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",CFI.N0000,11316,5939,47.52,-3.7,13,14,90,440,440,"2026-01-07 12:18:25"
6519,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",BALA.N0000,20531,11740,42.82,17.24,17,12,1200,69,70.1,"2026-01-07 12:18:25"
6520,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",RCH.N0000,15308,8867,42.08,-10.34,13,16,1020,240,247,"2026-01-07 12:18:25"
6521,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",UCAR.N0000,538,316,41.26,-18.52,11,16,50,1390,1406,"2026-01-07 12:18:25"
6522,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",CERA.N0000,7352,4326,41.16,-7.69,12,14,1000,160.5,170.25,"2026-01-07 12:18:25"
6523,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",NTB.X0000,857,506,40.96,20,12,8,350,382,382,"2026-01-07 12:18:25"
6524,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",CINS.N0000,318,201,36.79,27.27,14,8,231,3000,3055,"2026-01-07 12:18:25"
6525,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",PHAR.N0000,7789,5442,30.13,-3.7,13,14,1005,140,144,"2026-01-07 12:18:25"
6526,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",CTC.N0000,1994,1415,29.04,-6.67,14,16,145,1705,1720,"2026-01-07 12:18:25"
6527,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",HNB.N0000,73298,57354,21.75,-20,14,21,20500,420,425,"2026-01-07 12:18:25"
6528,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",LCBF.N0000,2710793,2150440,20.67,-15.2,53,72,408610,8,8.4,"2026-01-07 12:18:25"
6529,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",COMB.N0000,101972,83052,18.55,17.24,51,36,10832,213,213.75,"2026-01-07 12:18:25"
6530,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",HASU.N0000,130799,108748,16.86,0,18,18,1200,106.25,109.75,"2026-01-07 12:18:25"
6531,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",CHOT.N0000,163588,138330,15.44,19.05,25,17,85000,33,42.1,"2026-01-07 12:18:25"
6532,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",TESS.N0000,3643388,3120490,14.35,3.7,98,91,2588938,1.4,1.5,"2026-01-07 12:18:25"
6533,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",UDPL.N0000,4933,4239,14.07,14.29,20,15,2000,155.75,160.5,"2026-01-07 12:18:25"
6534,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",SEMB.N0000,56142484,48302509,13.96,-5.14,286,317,29057057,0.7,0.7,"2026-01-07 12:18:25"
6535,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",VPEL.N0000,689285,613147,11.05,26.47,86,50,175305,14.8,15.8,"2026-01-07 12:18:25"
6536,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",RGEM.N0000,7659,6925,9.58,13.33,17,13,1416,90.1,91.5,"2026-01-07 12:18:25"
6537,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",HAPU.N0000,5369,4939,8.01,7.69,14,12,1650,52,54.9,"2026-01-07 12:18:25"
6538,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",TAJ.N0000,5570,5257,5.62,-25,9,15,2200,39.5,39.5,"2026-01-07 12:18:25"
6539,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",PABC.N0000,358224,356260,0.55,-2.22,22,23,7125,63,64.5,"2026-01-07 12:18:25"
6540,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",EDEN.N0000,343412,389132,-13.31,36.71,54,25,186849,13,13.3,"2026-01-07 12:18:25"
6541,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",SAMP.N0000,189086,215662,-14.05,19.15,56,38,16545,154,154.25,"2026-01-07 12:18:25"
6542,2026-01-07,01,bid_vs_ask_2026_01_07_01,"2026-01-07 12:18:26",JINS.N0000,41691,48199,-15.61,31.03,38,20,6634,133,134,"2026-01-07 12:18:25"
